429	385	0	0	3	2	976
427	384	0	0	3	2	977
428	383	0	0	3	2	978
428	383	0	0	3	2	979
428	383	0	0	3	2	980
429	382	0	0	3	2	981
429	382	0	0	3	2	982
429	383	0	0	3	2	983
431	383	0	0	3	2	984
433	384	0	0	3	2	985
432	382	0	0	3	2	986
433	383	0	0	3	2	987
433	382	0	0	3	2	988
434	382	0	0	3	2	989
434	382	0	0	3	2	990
434	381	0	0	4	2	991
435	382	0	0	4	2	992
436	381	0	0	4	2	993
435	383	0	0	4	2	994
435	381	0	0	4	2	995
436	382	0	0	4	2	996
435	382	0	0	4	2	997
435	382	0	0	4	2	998
435	381	0	0	4	2	999
435	381	0	0	4	2	1000
436	381	0	0	4	2	1001
436	381	0	0	4	2	1002
437	382	0	0	4	2	1003
437	380	0	0	4	2	1004
438	381	0	0	4	2	1005
437	381	0	0	4	2	1006
437	381	0	0	4	2	1007
438	381	0	0	4	2	1008
438	381	0	0	4	2	1009
438	381	0	0	4	2	1010
439	381	0	0	4	2	1011
439	382	0	0	5	2	1012
439	381	0	0	5	2	1013
440	381	0	0	5	2	1014
439	381	0	0	5	2	1015
441	380	0	0	5	2	1016
441	381	0	0	5	2	1017
441	381	0	0	5	2	1018
442	381	0	0	5	2	1019
443	381	0	0	5	2	1020
443	381	0	0	5	2	1021
443	380	0	0	5	2	1022
444	381	0	0	5	2	1023
443	380	0	0	5	2	1024
441	381	0	0	5	2	1025
439	381	0	0	5	2	1026
437	381	0	0	5	2	1027
436	380	0	0	5	2	1028
435	380	0	0	5	2	1029
436	381	0	0	5	2	1030
435	380	0	0	5	2	1031
437	381	0	0	5	2	1032
435	380	0	0	5	2	1033
436	380	0	0	5	2	1034
436	379	0	0	5	2	1035
437	379	0	0	5	2	1036
438	380	0	0	5	2	1037
439	380	0	0	5	2	1038
441	380	0	0	5	2	1039
442	380	0	0	5	2	1040
446	381	1	0	1	2	1041
442	376	0	0	1	2	1042
443	376	0	0	1	2	1043
443	376	0	0	1	2	1044
444	376	0	0	1	2	1045
444	376	0	0	2	2	1046
448	379	1	1	1	2	1047
452	382	1	1	1	2	1048
452	382	0	0	1	2	1049
454	383	0	0	1	2	1050
453	382	0	0	1	2	1051
454	383	0	0	1	2	1052
453	382	0	0	2	2	1053
451	381	0	0	2	2	1054
451	381	0	0	2	2	1055
450	380	0	0	2	2	1056
451	381	0	0	2	2	1057
451	380	0	0	2	2	1058
452	381	0	0	2	2	1059
451	380	0	0	2	2	1060
451	380	0	0	2	2	1061
451	380	0	0	2	2	1062
451	380	0	0	2	2	1063
450	379	0	0	2	2	1064
452	380	0	0	3	2	1065
452	382	0	0	3	2	1066
452	380	0	0	3	2	1067
453	381	0	0	3	2	1068
452	380	0	0	3	2	1069
453	381	0	0	3	2	1070
452	380	0	0	3	2	1071
452	380	0	0	3	2	1072
452	380	0	0	3	2	1073
453	380	0	0	3	2	1074
453	381	0	0	3	2	1075
454	380	0	0	3	2	1076
454	382	0	0	3	2	1077
454	380	0	0	3	2	1078
454	380	0	0	3	2	1079
453	380	0	0	3	2	1080
450	381	0	0	3	2	1081
447	380	0	0	3	2	1082
446	381	0	0	3	2	1083
446	381	0	0	4	2	1084
445	381	0	0	4	2	1085
446	382	0	0	4	2	1086
447	381	0	0	4	2	1087
450	381	1	0	1	2	1088
449	378	0	0	1	2	1089
450	378	0	0	1	2	1090
450	378	0	0	1	2	1091
451	378	0	0	1	2	1092
452	378	0	0	2	2	1093
455	381	1	1	1	2	1094
461	384	1	1	1	2	1095
460	383	0	0	1	2	1096
461	384	0	0	1	2	1097
461	384	0	0	1	2	1098
461	384	0	0	1	2	1099
459	383	0	0	2	2	1100
454	381	0	0	2	2	1101
453	382	0	0	2	2	1102
452	381	0	0	2	2	1103
452	382	0	0	2	2	1104
450	381	0	0	2	2	1105
451	382	0	0	2	2	1106
451	382	0	0	2	2	1107
451	382	0	0	2	2	1108
451	382	0	0	2	2	1109
450	381	0	0	2	2	1110
449	381	0	0	2	2	1111
450	381	0	0	3	2	1112
451	383	0	0	3	2	1113
451	382	0	0	3	2	1114
451	383	0	0	3	2	1115
451	383	0	0	3	2	1116
452	386	0	1	1	2	1117
449	385	0	0	1	2	1118
450	386	0	0	1	2	1119
451	388	0	0	1	2	1120
451	389	0	0	1	2	1121
453	390	0	0	2	2	1122
456	393	1	1	1	2	1123
458	396	0	1	1	2	1124
449	390	0	0	1	2	1125
450	390	0	0	1	2	1126
454	391	1	0	1	2	1127
462	391	1	0	1	2	1128
472	392	1	0	1	2	1129
482	396	1	1	1	2	1130
498	407	1	1	1	2	1131
506	411	1	1	1	2	1132
515	416	1	1	1	2	1133
519	421	1	1	1	2	1134
523	426	1	1	1	2	1135
527	429	1	1	1	2	1136
530	433	1	1	1	2	1137
534	440	1	1	1	2	1138
538	455	1	1	1	2	1139
543	476	1	1	1	2	1140
546	490	1	1	1	2	1141
553	504	1	1	1	2	1142
559	519	1	1	1	2	1143
569	544	1	1	1	2	1144
580	568	1	1	1	2	1145
592	586	1	1	1	2	1146
611	598	1	1	1	2	1147
635	608	1	1	1	2	1148
668	623	1	1	1	2	1149
699	649	1	1	1	2	1150
733	686	1	1	1	2	1151
768	723	1	1	1	2	1152
811	762	1	1	1	2	1153
859	801	1	1	1	2	1154
908	838	1	1	1	2	1155
947	875	1	1	1	2	1156
976	909	1	1	1	2	1157
1005	939	1	1	1	2	1158
1032	960	1	1	1	2	1159
1061	987	1	1	1	2	1160
1078	1013	1	1	1	2	1161
1092	1046	1	1	1	2	1162
1104	1078	1	1	1	2	1163
1112	1110	1	1	1	2	1164
1119	1136	1	1	1	2	1165
1124	1154	1	1	1	2	1166
1121	1161	0	1	1	2	1167
1092	1139	0	0	1	2	1168
1087	1140	0	0	1	2	1169
1079	1136	0	0	1	2	1170
1074	1132	0	0	1	2	1171
1071	1123	0	0	2	2	1172
1080	1121	1	0	1	2	1173
1063	1093	0	0	1	2	1174
1059	1077	0	0	1	2	1175
1053	1061	0	0	1	2	1176
1046	1045	0	0	1	2	1177
1038	1028	0	0	2	2	1178
1035	1021	0	0	2	2	1179
1022	1004	0	0	2	2	1180
1008	986	0	0	2	2	1181
993	968	0	0	2	2	1182
980	951	0	0	2	2	1183
966	934	0	0	2	2	1184
953	917	0	0	2	2	1185
940	899	0	0	2	2	1186
929	886	0	0	2	2	1187
916	869	0	0	2	2	1188
904	857	0	0	2	2	1189
893	844	0	0	3	2	1190
882	832	0	0	3	2	1191
872	820	0	0	3	2	1192
862	809	0	0	3	2	1193
852	800	0	0	3	2	1194
843	788	0	0	3	2	1195
836	779	0	0	3	2	1196
826	769	0	0	3	2	1197
818	759	0	0	3	2	1198
810	749	0	0	3	2	1199
802	739	0	0	3	2	1200
